task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,503,0,120,2.6399999999999886,16,0.0,0,0,6,106,0,0.8833333333333333,0.17633925003792683
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,601,0,120,2.369999999999992,16,0.0,0,0,6,107,0,0.9083333333333333,0.1836953249570191
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,701,0,120,2.369999999999992,16,0.0,0,0,4,108,0,0.9083333333333333,0.19269764999686836
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,809,0,120,2.6399999999999886,16,0.0,0,0,7,106,0,0.8833333333333333,0.40862318332225794
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,907,0,120,2.6399999999999886,16,0.0,0,0,8,104,0,0.8666666666666667,0.1948608000399569
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,1009,0,120,2.639999999999988,16,0.0,0,0,10,105,0,0.875,0.19469998333079275
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,101,1,26,10.649999999999999,26,1.0,0,0,12,2,0,0.0,0.21129723073989645
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,211,1,26,10.649999999999999,26,1.0,0,0,9,3,0,0.0,0.9083901923077065
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,307,0,180,3.4799999999999827,46,0.0,0,0,21,154,0,0.8388888888888889,0.19357374999344756
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,401,1,26,10.649999999999999,26,1.0,0,0,14,2,0,0.0,0.17805815384865406
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,503,1,26,10.649999999999999,26,1.0,0,0,11,3,0,0.0,0.20312619230585718
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,601,1,26,10.649999999999999,26,1.0,0,0,12,2,0,0.0,1.226865769275229
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,701,1,26,10.649999999999999,26,1.0,0,0,6,4,0,0.0,0.18563484606532327
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,809,1,26,10.649999999999999,26,1.0,0,0,13,2,0,0.0,0.17650546141549756
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,907,1,28,10.659999999999998,26,0.9285714285714286,0,0,16,4,0,0.0,0.20464407144312904
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_09_15x15.txt,blocks,15x15,1009,0,180,1.6200000000000008,26,0.0,0,0,,163,0,0.9055555555555556,0.3475424833292588
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,101,0,240,3.2399999999999762,38,0.0,0,0,15,223,0,0.9291666666666667,0.19767473332497806
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,211,1,36,11.149999999999995,36,1.0,0,0,11,4,0,0.0,0.8290708055180099
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,307,0,240,1.920000000000001,40,0.0,0,0,,218,0,0.9083333333333333,0.1942714582772472
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,401,0,240,1.6500000000000008,38,0.0,0,0,,225,0,0.9416666666666667,0.28458922500552336
